Index,accident_year,latitude,longitude,primary_rd,secondary_rd,population,number_killed,alcohol_involved,stwd_vehtype_at_fault,case_id,number_injured,distance,direction,month,day,year,day_of_week,hour,minute,city_code,city_name,county_code,pcf_code,collision_type_code,mviw_code,lighting_code,severity_code,road_surface_code,weather_code,dvmt
951,2013,33.85924,-117.25237,HARLEY KNOX BL,PATTERSON AV,4,0,0,Passenger Car/Station Wagon,5949221,0,1068,N,1,10,2013,3,16,57,37,Perris,,0,6,11,0,1,0,0,675.12
952,2013,33.9736906,-117.4558414,LANSING DR 6306,LANSING DR,6,0,1,Passenger Car/Station Wagon,5940582,0,6,W,1,10,2013,3,17,0,24,Jurupa Valley,,0,7,15,1,1,0,0,#N/A
953,2013,33.92256,-117.33539,ALESSANDRO BL,CANNON RD,7,0,0,Passenger Car/Station Wagon,5980408,2,22,S,1,10,2013,3,17,11,42,Riverside,,0,0,11,4,2,0,0,4187.48
954,2013,34.09751,-117.6483876,EUCLID AV,C ST,5,0,0,Bicycle,6069865,1,9,S,1,10,2013,3,17,23,47,Upland,,0,0,2,1,2,0,0,1021.08
955,2013,34.2459456,-116.8829898,BIG BEAR BL,MOONRIDGE RD,2,0,0,Passenger Car/Station Wagon,5976778,1,0,,1,10,2013,3,17,25,5,Big Bear Lake,,0,5,6,1,2,3,0,242.33
956,2013,33.9482542,-117.4538138,VAN BUREN BL,RT 215,9,0,0,Passenger Car/Station Wagon,5892652,2,3168,W,1,10,2013,3,17,25,24,Jurupa Valley,,0,5,11,0,2,0,0,#N/A
957,2013,34.23204,-117.29568,RT 18,RT 138,9,0,0,Passenger Car/Station Wagon,6001668,1,2112,S,1,10,2013,3,17,30,43,San Bernardino,,0,2,4,0,2,3,0,2147.88
958,2013,34.10648,-117.58731,FOOTHILL BL,RAMONA AV,6,0,0,Passenger Car/Station Wagon,5930080,0,0,,1,10,2013,3,17,30,38,Rancho Cucamonga,,0,0,11,1,1,0,1,2312.32
959,2013,34.53701,-117.31184,RT 15,D ST,5,0,0,Passenger Car/Station Wagon,5902612,0,1056,S,1,10,2013,3,17,35,48,Victorville,,0,6,11,0,1,0,1,1334.28
960,2013,34.0143489,-117.593287,RT 10,ARCHIBALD AV,6,0,0,Passenger Car/Station Wagon,5978874,0,528,W,1,10,2013,3,17,40,34,Ontario,,0,5,11,0,1,0,0,2160.92
961,2013,34.2641608,-116.9001948,BIG BEAR RANGER STATION RD,GEORGE ST,2,0,0,Unknown,6006979,0,0,,1,10,2013,3,17,51,5,Big Bear Lake,,0,1,10,1,1,0,0,242.33
962,2013,34.09124,-117.2736,SUMMIT AV,PARKSIDE WY,6,0,0,Passenger Car/Station Wagon,5994760,0,765,E,1,10,2013,3,17,56,17,Fontana,,0,0,11,4,1,0,0,2111.17
963,2013,34.09124,-117.2736,SUMMIT AV,PARKSIDE WY,6,0,0,Unknown,5916579,2,0,E,1,10,2013,3,17,56,17,Fontana,,0,5,11,1,2,0,1,2111.17
964,2013,34.26563,-116.87263,RT 38,DIVISION DR,9,0,0,Passenger Car/Station Wagon,5974020,2,2112,E,1,10,2013,3,18,0,5,Big Bear Lake,,0,0,11,0,3,3,0,242.33
965,2013,33.8908814,-117.4986025,MAGNOLIA AV,BUCHANAN ST,7,0,0,Passenger Car/Station Wagon,5898708,2,0,,1,10,2013,3,18,35,42,Riverside,,0,5,11,1,2,0,0,4187.48
966,2013,33.73345,-116.96008,RAMONA BOWL RD,COLUMBIA ST,9,0,0,Pickup or Panel Truck,5882228,1,100,W,1,10,2013,3,19,34,19,Hemet,,0,2,13,0,3,0,0,613.66
967,2013,34.13606,-117.30788,WEST HIGHLAND AV,N MUSCUPIABE DR,6,0,1,Passenger Car/Station Wagon,6063720,3,0,,1,10,2013,3,20,20,43,San Bernardino,,0,5,11,1,3,0,1,2147.88
968,2013,33.7825194,-117.2286478,PERRIS BL,EDISON POLE #2286301E,4,0,0,Passenger Car/Station Wagon,5987234,1,30,N,1,10,2013,3,20,35,37,Perris,,0,2,4,1,3,0,0,675.12
969,2013,33.93913,-117.17232,RT 60,MORENO BEACH DR,6,0,0,Passenger Car/Station Wagon,5977679,2,1955,E,1,10,2013,3,20,35,30,Moreno Valley,,0,5,11,0,2,0,0,1631.99
970,2013,33.93919,-117.21309,RT 60,REDLANDS BL,6,0,0,Passenger Car/Station Wagon,6000264,2,4752,W,1,10,2013,3,20,37,30,Moreno Valley,,0,5,11,0,2,0,0,1631.99
971,2013,34.5327489,-117.298506,YUCCA AV,6TH ST,5,0,1,Unknown,5994034,0,170,W,1,10,2013,3,20,56,48,Victorville,,0,2,4,0,1,0,0,1334.28
972,2013,33.6068,-114.63439,RT 10,DEFRAIN BL,3,0,0,Passenger Car/Station Wagon,5976771,0,4224,W,1,10,2013,3,21,0,6,Blythe,,0,2,4,0,1,0,0,116.47
973,2013,34.00615,-117.50274,VAN BUREN BL,BELLEGRAVE AV,6,0,0,Pickup or Panel Truck,5916508,2,0,,1,10,2013,3,21,20,24,Jurupa Valley,,0,0,11,1,3,0,0,#N/A
974,2013,33.93933,-117.1795,RT 60,MORENO BEACH DR,6,0,0,Passenger Car/Station Wagon,5968196,0,415,W,1,10,2013,3,21,26,30,Moreno Valley,,0,5,11,0,1,0,0,1631.99
975,2013,34.24391,-117.29304,SHADY DELL,CLOUD VIEW RD,9,0,0,Passenger Car/Station Wagon,6000089,0,115,W,1,10,2013,3,21,30,43,San Bernardino,,0,0,15,0,1,3,0,2147.88
976,2013,34.8086,-115.21894,JOHN WILKIE ROADSIDE REST,GOFFS RD,9,0,0,Truck/Truck Tractor with Trailer,5892711,0,9504,W,1,10,2013,3,22,20,32,Needles,,0,0,15,1,1,0,0,52.64
977,2013,33.67466,-117.31853,RT 15,FRANKLIN ST,4,0,1,Pickup or Panel Truck,5895293,1,3696,N,1,10,2013,3,22,30,26,Lake Elsinore,,0,2,4,0,3,0,0,347.49
978,2013,35.3379,-115.9605,RT 15,EAST BAKER BL,9,0,0,Passenger Car/Station Wagon,5900571,0,6.15,N,1,10,2013,3,22,30,3,Barstow,,0,6,11,0,1,0,0,622.78
979,2013,35.2690797,-116.0691822,RT 15,EAST BAKER BL,9,0,0,Truck/Truck Tractor with Trailer,5900563,0,31944,N,1,10,2013,3,22,31,3,Barstow,,0,5,11,0,1,0,0,622.78
980,2013,34.8987615,-117.0272158,N 1ST AV,E MAIN ST,3,0,1,Passenger Car/Station Wagon,6002600,0,0,,1,10,2013,3,22,49,3,Barstow,,0,6,11,1,1,0,0,622.78
981,2013,34.0621994,-117.5242231,AIRPORT DR,ETIWANDA AV,6,0,0,Passenger Car/Station Wagon,5946294,0,200,W,1,10,2013,3,23,35,34,Ontario,,0,2,4,1,1,0,0,2160.92
982,2013,33.74311,-117.11759,RT 74,LEON RD,9,0,1,Passenger Car/Station Wagon,5971997,1,454,E,1,10,2013,3,23,35,28,Menifee,,0,2,4,1,3,0,0,636.78
983,2013,33.99411,-117.35964,RT 60,ORANGE ST,7,0,0,Passenger Car/Station Wagon,5949406,0,500,E,1,10,2013,3,23,50,42,Riverside,,0,6,11,0,1,0,0,4187.48
984,2013,33.8079442,-116.5181451,S FARRELL DR,SAN JOAQUIN DR,4,0,0,Passenger Car/Station Wagon,5980478,1,0,,1,11,2013,4,1,0,36,Palm Springs,,0,2,4,4,2,0,0,966.6
985,2013,33.92716,-116.94571,RT 10,HIGHLAND SPRINGS AV,4,0,0,Pickup or Panel Truck,5882224,0,700,E,1,11,2013,4,1,10,2,Banning,,0,5,11,1,1,0,0,212.51
986,2013,33.9172033,-117.4438271,VAN BUREN BL,ANDREW ST,7,0,1,Passenger Car/Station Wagon,5974517,0,721,S,1,11,2013,4,2,4,42,Riverside,,0,2,4,1,1,1,0,4187.48
987,2013,33.9100856,-117.2089925,CACTUS AV,LASSELLE ST,6,0,0,Passenger Car/Station Wagon,5949951,3,0,,1,11,2013,4,3,27,30,Moreno Valley,,0,0,11,1,2,0,0,1631.99
988,2013,33.55301,-117.2526,RT 91,ADAMS ST,7,0,1,Passenger Car/Station Wagon,5972112,0,503,W,1,11,2013,4,3,30,42,Riverside,,0,2,4,1,1,0,0,4187.48
989,2013,34.0613048,-117.5593473,RT 210,MILLIKEN AV,6,0,0,Truck/Truck Tractor with Trailer,5895409,0,528,W,1,11,2013,4,3,45,38,Rancho Cucamonga,,0,2,13,1,1,0,0,2312.32
990,2013,33.9354,-117.20011,FIR AV,MORRISON ST,6,0,0,Passenger Car/Station Wagon,6007039,0,185,E,1,11,2013,4,3,45,30,Moreno Valley,,0,5,15,1,1,0,0,1631.99
991,2013,33.90631,-117.55919,RT 15,2ND ST,6,0,0,Passenger Car/Station Wagon,5892515,0,700,S,1,11,2013,4,5,38,14,Corona,,0,5,11,0,1,0,0,1610.5
992,2013,34.0958822,-117.4358071,SIERRA AV,ORANGE WY,6,0,0,Motorcycle/Scooter,6541382,0,30,S,1,11,2013,4,5,40,17,Fontana,,0,1,4,1,1,0,0,2111.17
993,2013,34.1342,-117.653,RT 210,RT 83,5,0,0,Unknown,5978878,0,528,E,1,11,2013,4,5,55,47,Upland,,0,5,11,1,1,0,0,1021.08
994,2013,34.04054,-117.54994,RT 15,JURUPA ST,6,0,0,Passenger Car/Station Wagon,5900806,0,528,S,1,11,2013,4,6,0,34,Ontario,,0,6,11,0,1,0,0,2160.92
995,2013,33.58391,-117.18112,RT 215,LOS ALAMOS RD,4,0,0,Passenger Car/Station Wagon,5948784,1,3696,N,1,11,2013,4,6,5,31,Murrieta,,0,6,11,0,2,0,0,820.87
996,2013,34.470451,-117.397995,RT 395,BEAR VALLEY RD,5,0,0,Unknown,5918647,0,300,N,1,11,2013,4,6,24,48,Victorville,,0,6,11,3,1,0,0,1334.28
997,2013,33.74692,-116.9324,STANFORD ST,RT 74,9,0,0,Pickup or Panel Truck,5895280,0,158,S,1,11,2013,4,7,5,19,Hemet,,0,2,8,3,1,3,0,613.66
998,2013,34.71746,-117.30279,BASELINE AV,LAS PALMAS DR,6,0,0,Passenger Car/Station Wagon,6007815,0,0,,1,11,2013,4,7,7,17,Fontana,,0,0,6,3,1,0,0,2111.17
999,2013,33.92483,-116.48451,DILLON RD,BUBBLING WELLS RD,9,0,0,Unknown,5895291,0,0,,1,11,2013,4,7,18,15,Desert Hot Springs,,5,0,11,3,1,0,0,184.98
